title,url,time,source,file_type,file_type_2
æ¿åºéè´­è¿å£äº§åç³è¯·è¡¨,https://zhc.ustc.edu.cn/2014/1022/c22538a457896/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
åæ´æ¿åºéè´­æ¹å¼ç³è¯·è¡¨,https://zhc.ustc.edu.cn/2014/1022/c22538a457897/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
éªæ¶æ¥åæ ·å¼,https://zhc.ustc.edu.cn/2014/1022/c22538a457898/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
ä¸­å½ç§å­¦ææ¯å¤§å­¦è®¾å¤éè¿ç»´ä¿®ç³æ¥è¡¨,https://zhc.ustc.edu.cn/2014/1022/c22538a457899/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
è¿å£ç§æç¨åç¨éè¯´æ(è¿å£),https://zhc.ustc.edu.cn/2014/1022/c22538a457900/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
2013å¹´æ±½è½¦éç½®è®¡åè¡¨åå¶å¡«åè¯´æ,https://zhc.ustc.edu.cn/2014/1022/c22538a457901/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
ä¸­å½ç§å­¦ææ¯å¤§å­¦æ¾å°æºéè´­ç³æ¥è¡¨,https://zhc.ustc.edu.cn/2014/1022/c22538a457902/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
è½¯ä»¶äº§åèµäº§ç»è®°è¡¨,https://zhc.ustc.edu.cn/2014/1022/c22538a457903/page.htm,2014-10-22,资产与后勤保障处,采购管理类,
固定电话业务登记表,https://zhc.ustc.edu.cn/2020/0628/c22539a433851/page.htm,2020-06-28,资产与后勤保障处,后勤保障与综合管理类,
信息科学技术学院学研两会活动项目审批表,https://sist.ustc.edu.cn/2020/0115/c5095a412496/page.htm,2020-01-15,信息科学技术学院,学生工作,
信息科学技术学院团学活动项目审批表,https://sist.ustc.edu.cn/2020/0115/c5095a412495/page.htm,2020-01-15,信息科学技术学院,学生工作,
信息科学技术学院班级活动项目审批表,https://sist.ustc.edu.cn/2020/0115/c5095a412494/page.htm,2020-01-15,信息科学技术学院,学生工作,
信息学院开展学生活动工作流程,https://sist.ustc.edu.cn/2019/1119/c5095a405480/page.htm,2019-11-19,信息科学技术学院,学生工作,
信息学院推荐优秀团员作入党积极分子工作流程,https://sist.ustc.edu.cn/2019/1119/c5095a405456/page.htm,2019-11-19,信息科学技术学院,学生工作,
信息学院就业三方协议领取、换发流程,https://sist.ustc.edu.cn/2019/1119/c5095a405455/page.htm,2019-11-19,信息科学技术学院,学生工作,
信息学院学生活动新闻稿基本格式和要求,https://sist.ustc.edu.cn/2019/1119/c5095a405454/page.htm,2019-11-19,信息科学技术学院,学生工作,
推荐优秀团员作为党的发展对象审核表,https://sist.ustc.edu.cn/_upload/article/files/a6/63/9686a2e14d7db65b6643f8206ccf/1ab05b50-7844-4080-82a5-bfb876dd0984.docx,2019-11-19,信息科学技术学院,学生工作,
推荐优秀团员作入党积极分子审核表,https://sist.ustc.edu.cn/_upload/article/files/40/3c/a5a6a69d427582ea962ef3cf66cd/db1194f5-403a-4362-872a-a2f9a6c0372e.docx,2019-11-19,信息科学技术学院,学生工作,
中国科学技术大学推荐优秀团员作入党积极分子和党的发展对象工作...,https://sist.ustc.edu.cn/_upload/article/files/f3/18/eb3dbba54770a7335bb709ba8e6b/53ece461-bb21-4697-a61c-9eb4bf31ab08.pdf,2019-11-19,信息科学技术学院,学生工作,
师生校内常用部门联系方式汇总,https://sist.ustc.edu.cn/2017/1116/c5095a208145/page.htm,2017-11-16,信息科学技术学院,学生工作,
科大人文社科类报告会、研讨会、论坛、讲座审批备案表,https://sist.ustc.edu.cn/_upload/article/files/f9/12/40972eea4998a57d1199ba37e8c4/7561f9f7-6722-4d1e-8c26-c03dfafe035b.doc,2017-11-15,信息科学技术学院,学生工作,
中国科学技术大学本科生参加暑期交流项目申请表,https://sist.ustc.edu.cn/_upload/article/files/a3/c2/0245e0504e0780c6871b6a8b762a/4d3a1719-78cc-4055-aa69-e29b3ce41899.docx,2018-03-14,信息科学技术学院,本科生教育,
缓修成绩取消申请单,https://sist.ustc.edu.cn/_upload/article/files/8e/c5/e679bc7a4381b20892a69f8411c7/P020160622376635672432.doc,2016-06-22,信息科学技术学院,本科生教育,
中国科学技术大学录播教室使用申请表,https://sist.ustc.edu.cn/2016/0622/c5111a82717/page.htm,2016-06-22,信息科学技术学院,本科生教育,
中国科学技术大学学生“开学考试”成绩登记表,https://sist.ustc.edu.cn/2016/0622/c5111a82712/page.htm,2016-06-22,信息科学技术学院,本科生教育,
中国科学技术大学本科生开学考试申请单,https://sist.ustc.edu.cn/2016/0622/c5111a82722/page.htm,2016-06-22,信息科学技术学院,本科生教育,
大研（毕设）协议书,https://sist.ustc.edu.cn/2016/0606/c5111a82708/page.htm,2016-06-06,信息科学技术学院,本科生教育,
大学生赴院所做大研（毕设）差旅费统计表,https://sist.ustc.edu.cn/2016/0606/c5111a82706/page.htm,2016-06-06,信息科学技术学院,本科生教育,
本科生课程请假申请表,https://sist.ustc.edu.cn/2016/0526/c5111a82681/page.htm,2016-05-26,信息科学技术学院,本科生教育,
警示期及退学复议学生选课调整申请表,https://sist.ustc.edu.cn/2016/0526/c5111a82677/page.htm,2016-05-26,信息科学技术学院,本科生教育,
学生个性化学习申请表（因学习困难申请缓修）,https://sist.ustc.edu.cn/2016/0526/c5111a82690/page.htm,2016-05-26,信息科学技术学院,本科生教育,
学生个性化学习申请表（因拟转专业申请缓修）,https://sist.ustc.edu.cn/2016/0526/c5111a82691/page.htm,2016-05-26,信息科学技术学院,本科生教育,
试卷送印单,https://sist.ustc.edu.cn/2016/0526/c5111a82675/page.htm,2016-05-26,信息科学技术学院,本科生教育,
跨院系调整所修专业申请表,https://sist.ustc.edu.cn/2016/0526/c5111a82699/page.htm,2016-05-26,信息科学技术学院,本科生教育,
本科生听课记录表（实验）,https://sist.ustc.edu.cn/2016/0526/c5111a82704/page.htm,2016-05-26,信息科学技术学院,本科生教育,
本科生听课记录表（理论）,https://sist.ustc.edu.cn/2016/0526/c5111a82686/page.htm,2016-05-26,信息科学技术学院,本科生教育,
本科生学业指导谈话记录（学业警示）,https://sist.ustc.edu.cn/2016/0526/c5111a82701/page.htm,2016-05-26,信息科学技术学院,本科生教育,
本科生学业指导谈话记录（通用）,https://sist.ustc.edu.cn/2016/0526/c5111a82694/page.htm,2016-05-26,信息科学技术学院,本科生教育,
在读证明——国外,https://sist.ustc.edu.cn/2016/0526/c5111a82664/page.htm,2016-05-26,信息科学技术学院,本科生教育,
在读证明——国内,https://sist.ustc.edu.cn/2016/0526/c5111a82673/page.htm,2016-05-26,信息科学技术学院,本科生教育,
信息学院高水平学术前沿讲座实施申请表,https://sist.ustc.edu.cn/2022/0419/c5104a552250/page.htm,2022-04-19,信息科学技术学院,研究生教育,
信息学院自然科学类学术报告会、研讨会审批表,https://sist.ustc.edu.cn/2022/0119/c5104a544399/page.htm,2022-01-19,信息科学技术学院,研究生教育,
信息学院工程博士开题申请表,https://sist.ustc.edu.cn/2021/1227/c5104a540913/page.htm,2021-12-27,信息科学技术学院,研究生教育,
工程硕士研究生专业实践总结报告及鉴定,https://sist.ustc.edu.cn/2020/1014/c5104a453063/page.htm,2020-10-14,信息科学技术学院,研究生教育,
网络安全奖学金申请书,https://sist.ustc.edu.cn/_upload/article/files/4b/4e/3e9604ab48dcaacf356b583dede1/P020160728827793597765.doc,2016-07-28,信息科学技术学院,研究生教育,
主题党日活动申请表,https://sist.ustc.edu.cn/2023/0411/c5128a598358/page.htm,2023-04-11,信息科学技术学院,党建工作,
信息学院党支部党员发展卡,https://sist.ustc.edu.cn/_upload/article/files/17/82/09c15ca642d1891863c521dc9d08/a3a585af-4636-465f-a829-11ffcd1ff724.doc,2017-11-01,信息科学技术学院,党建工作,
中国科学院基层党支部工作手册,https://sist.ustc.edu.cn/_upload/article/files/c0/68/c21a567343c7bbe1f89df8970fd2/P020161115318786519065.pdf,2016-11-15,信息科学技术学院,党建工作,
信息学院党支部党员发展信息封面,https://sist.ustc.edu.cn/_upload/article/files/92/74/9df4a5114ae7ba7fd288dcb9d968/P020161115320459047584.doc,2016-11-15,信息科学技术学院,党建工作,
习近平总书记2016年七一讲话全文,https://sist.ustc.edu.cn/_upload/article/files/7b/bf/464484ae4581a7ce55cccbce1af9/P020161101371912749693.doc,2016-11-01,信息科学技术学院,党建工作,
《习近平总书记系列重要讲话读本》知识竞赛试题及标准答案,https://sist.ustc.edu.cn/_upload/article/files/a4/6a/478389d340bfb0a957be0856a17f/P020161101371014298688.doc,2016-11-01,信息科学技术学院,党建工作,
党员发展流程,https://sist.ustc.edu.cn/2012/1121/c5128a46334/page.htm,2012-11-21,信息科学技术学院,党建工作,
关于印发《中国科学技术大学苏州高等研究院新闻网信息发布管理规定（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/54.html,2021-01-22,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院新媒体新闻信息发布管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/56.html,2022-01-24,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院“姑苏奖学金”管理实施办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/57.html,2022-01-24,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院横向项目管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/39.html,2021-09-08,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院纵向研发项目管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/58.html,2022-01-24,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究促进科技成果转化管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/59.html,2022-01-24,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院采购管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/33.html,2021-09-08,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院科研仪器设备采购管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/34.html,2021-09-08,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院固定资产管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/55.html,2022-01-24,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院物资采购关联业务管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/44.html,2021-09-08,苏州高等研究院,规则制度,
关于印发《中国科学技术大学苏州高等研究院采购物资验收管理办法（试行）》的通知,https://sz.ustc.edu.cn/wdxz_show/43.html,2021-09-08,苏州高等研究院,规则制度,
科研——苏州高等研究院职务计算机软件著作权登记申请指南,https://sz.ustc.edu.cn/wdxz_show/68.html,2022-09-21,苏州高等研究院,相关表格,
财务部——中国科学技术大学苏州高等研究院耗材出入库记录,https://sz.ustc.edu.cn/wdxz_show/66.html,2022-06-10,苏州高等研究院,相关表格,
财务部——中国科学技术大学苏州高等研究院收据（发票）申请表,https://sz.ustc.edu.cn/wdxz_show/65.html,2022-03-08,苏州高等研究院,相关表格,
财务部——财务报销票据粘贴单A4版,https://sz.ustc.edu.cn/wdxz_show/64.html,2022-02-28,苏州高等研究院,相关表格,
党政办——中国科大苏州高等研究院报告会、研讨会、讲座审批表,https://sz.ustc.edu.cn/wdxz_show/52.html,2022-01-07,苏州高等研究院,相关表格,
科研——苏州高等研究院科研项目预算调整审批表,https://sz.ustc.edu.cn/wdxz_show/51.html,2022-01-04,苏州高等研究院,相关表格,
科研——苏州高等研究院职务专利申请登记材料,https://sz.ustc.edu.cn/wdxz_show/50.html,2022-01-04,苏州高等研究院,相关表格,
科研——苏州高等研究院横向技术合同审批流程,https://sz.ustc.edu.cn/wdxz_show/49.html,2022-01-04,苏州高等研究院,相关表格,
教育教学——苏州工业园区奖学金申请表,https://sz.ustc.edu.cn/wdxz_show/47.html,2022-01-03,苏州高等研究院,相关表格,
奋进中的中国科技大学苏州高等研究院第一期,https://sz.ustc.edu.cn/wdxz_show/78.html,2023-12-04,苏州高等研究院,校园文化,影像资料
中国科大苏州高研院教职工大合唱,https://sz.ustc.edu.cn/wdxz_show/76.html,2023-11-13,苏州高等研究院,校园文化,影像资料
中国科大苏州高研院开学寄语,https://sz.ustc.edu.cn/wdxz_show/74.html,2023-11-10,苏州高等研究院,校园文化,影像资料
安全生产 青年当先,https://sz.ustc.edu.cn/wdxz_show/73.html,2023-11-10,苏州高等研究院,校园文化,影像资料
中国科大苏州高研院英文宣传片2023.8,https://sz.ustc.edu.cn/wdxz_show/72.html,2023-11-10,苏州高等研究院,校园文化,影像资料
中国科大苏州高研院宣传片（短）2023.8,https://sz.ustc.edu.cn/wdxz_show/71.html,2023-11-10,苏州高等研究院,校园文化,影像资料
中国科大苏州高研院宣传片（长）2023.6,https://sz.ustc.edu.cn/wdxz_show/70.html,2023-11-10,苏州高等研究院,校园文化,影像资料
中国科大苏州高研院宣传片（2022.11.1）,https://sz.ustc.edu.cn/wdxz_show/69.html,2022-11-11,苏州高等研究院,校园文化,影像资料
中国科学技术大学苏州高等研究院仁爱路校园,https://sz.ustc.edu.cn/wdxz_show/77.html,2023-11-20,苏州高等研究院,校园文化,校园风光
中国科学技术大学,https://sz.ustc.edu.cn/wdxz_show/61.html,2022-02-23,苏州高等研究院,校园文化,校园风光
校歌下载,https://sz.ustc.edu.cn/wdxz_show/15.html,2021-06-24,苏州高等研究院,校园文化,视觉识别
校名下载,https://sz.ustc.edu.cn/wdxz_show/14.html,2021-06-24,苏州高等研究院,校园文化,视觉识别
校徽下载,https://sz.ustc.edu.cn/wdxz_show/13.html,2021-06-24,苏州高等研究院,校园文化,视觉识别
校旗下载,https://sz.ustc.edu.cn/wdxz_show/12.html,2021-06-24,苏州高等研究院,校园文化,视觉识别
校训下载,https://sz.ustc.edu.cn/wdxz_show/11.html,2021-06-24,苏州高等研究院,校园文化,视觉识别
中国科学技术大学软件学院,https://sse.ustc.edu.cn/2005/0511/c19906a417051/page.htm,2005-05-11,软件学院,政策文件,
关于2003级全校性专业选择工作的通知,https://sse.ustc.edu.cn/2020/0326/c19906a417058/page.htm,2004-04-28,软件学院,政策文件,
关于开展2003级本科生全校专业选择工作,https://sse.ustc.edu.cn/2020/0326/c19906a417059/page.htm,2004-03-18,软件学院,政策文件,
关于2003级学生全校性专业选择实施细节,https://sse.ustc.edu.cn/2020/0326/c19906a417060/page.htm,2004-02-24,软件学院,政策文件,
关于2001中期分流的通知,https://sse.ustc.edu.cn/2020/0326/c19906a417062/page.htm,2003-05-07,软件学院,政策文件,
2002级全校性专业选择有关信息的通知,https://sse.ustc.edu.cn/2020/0326/c19906a417061/page.htm,2003-03-31,软件学院,政策文件,
关于增招软件工程硕士生的通知,https://sse.ustc.edu.cn/2020/0326/c19906a417055/page.htm,2002-03-07,软件学院,政策文件,
关于软件工程领域工程硕士有关事宜的通知,https://sse.ustc.edu.cn/2020/0326/c19906a417054/page.htm,2002-02-05,软件学院,政策文件,
高等学校试办示范性软件学院的通知　,https://sse.ustc.edu.cn/2020/0326/c19906a417056/page.htm,2001-12-03,软件学院,政策文件,
关于进一步完善软件产业和集成电路产业复函,https://sse.ustc.edu.cn/2020/0326/c19906a417052/page.htm,2001-09-20,软件学院,政策文件,
教 育 部 文 件,https://sse.ustc.edu.cn/2020/0326/c19906a417057/page.htm,2001-07-25,软件学院,政策文件,
关于印发鼓励软件产业和集成电路产业通知,https://sse.ustc.edu.cn/2020/0326/c19906a417053/page.htm,2000-06-24,软件学院,政策文件,
企业导师信息表.doc,https://sse.ustc.edu.cn/_upload/article/files/89/1c/0de2f2c74cbca5b50aa538655129/e42a2aa4-9479-4f6e-a96e-0a959c87eb96.doc,2012-07-05,软件学院,教学管理,
附件_CET46级报名表(合肥).xls,https://sse.ustc.edu.cn/_upload/article/files/ef/15/d9a865a5476fb4d44ee30b44f626/85de1d4f-5343-4617-a042-d8ac6632d526.xls,2011-03-22,软件学院,教学管理,
学位申请书空表,https://sse.ustc.edu.cn/_upload/article/files/dd/b4/7109c43448d79d47a2212831ffc9/ffebfad3-6f6a-45c0-8ad4-fb5076d68e19.doc,2008-12-26,软件学院,教学管理,
答辩意见草稿模板,https://sse.ustc.edu.cn/_upload/article/files/c1/7f/531388354c76a2c51e916341b3fa/15c2bca1-3cf3-4c30-8fa8-ed1cea1f281b.doc,2008-12-26,软件学院,教学管理,
中国科学技术大学学位论文相关声明.doc,https://sse.ustc.edu.cn/_upload/article/files/9b/ac/6498f54243aba785858a6297ef91/96458186-0b02-4cbd-888b-e9f853a82032.doc,2008-03-31,软件学院,教学管理,
工程硕士中期考核表.doc,https://sse.ustc.edu.cn/_upload/article/files/ea/da/0f8dc3f649089f1c6fd2288fbad0/7ab41ce5-f0c7-484b-8735-e1f5714d3d4d.doc,2008-03-31,软件学院,教学管理,
工程硕士开题报告.doc,https://sse.ustc.edu.cn/_upload/article/files/df/e5/76bfbeee44acba544383b4100a9d/45de9ef3-efe6-4c48-ab8f-b7d39bde561e.doc,2008-03-31,软件学院,教学管理,
工程硕士培养计划.doc,https://sse.ustc.edu.cn/_upload/article/files/77/e7/07fc530b402695c336a567809646/5d37db7f-e0a9-467d-a087-0d5bcd7659f7.doc,2008-03-31,软件学院,教学管理,
工程硕士申请学位申请者审核材料清单.doc,https://sse.ustc.edu.cn/_upload/article/files/43/e5/fcd9374344e38a6a4f31d858b789/f08f04e9-3aa0-4639-a0e4-b863f1ced1f5.doc,2008-03-31,软件学院,教学管理,
毕业论文选题和指导教师一览表.xls,https://sse.ustc.edu.cn/_upload/article/files/a8/8f/593c163f4a9391a19445b9fce078/8227d833-70db-4872-97ed-3f3ddca9f2ed.xls,2008-03-31,软件学院,教学管理,
工程硕士企业指导教师简况表.doc,https://sse.ustc.edu.cn/_upload/article/files/8f/a2/7dede3f644cd8b7db7aa45c3f20b/47515660-b3b9-4a20-86b3-f774e0549bd5.doc,2008-03-31,软件学院,教学管理,
研究生毕业实习鉴定表.doc,https://sse.ustc.edu.cn/_upload/article/files/63/54/ec0bc5be47389593b80a6566bbfd/284b4cca-2b97-4bdd-95ab-97de0b4c8107.doc,2008-03-31,软件学院,教学管理,
中国科学技术大学研究生论文撰写规范,https://sse.ustc.edu.cn/_upload/article/files/ee/75/65c84e85482a990434f9cf37595c/462f317f-6260-4d0f-8838-e97b46180812.doc,2008-12-26,软件学院,教学管理,
软件学院毕业实习过程管理办法,https://sse.ustc.edu.cn/_upload/article/files/96/0e/968f4968436bb2d85a233b828186/da8d2493-c385-4ce0-8013-00ac2c12ccde.pdf,2008-04-01,软件学院,教学管理,
关于2019年计划录取考生培养地与专业方向的通知.docx,https://sse.ustc.edu.cn/_upload/article/files/58/08/79f5c3c44c55806476cf2fa3f7fc/6b2eea42-4647-4ff1-88f7-3c5de6aece05.docx,2019-05-14,软件学院,招生管理,
调剂复试名单公示.docx,https://sse.ustc.edu.cn/_upload/article/files/4c/56/e188a63e46c19d38111207b1f8c7/4549e816-7e52-407c-861b-c4377a862d40.docx,2019-03-22,软件学院,招生管理,
第一志愿复试名单公示.xls,https://sse.ustc.edu.cn/_upload/article/files/aa/c6/af4ecf4c45f2b62ce1aa65bbedd1/00e28f77-a30d-4174-b0a9-0a93f07b023e.xls,2019-03-07,软件学院,招生管理,
2018级计划录取学生专业方向.xls,https://sse.ustc.edu.cn/_upload/article/files/6d/71/c17b31aa4ba7b310001bfa8e8200/87f75d1c-1134-493b-9ba9-bd45e51bb924.xls,2018-05-02,软件学院,招生管理,
2016硕士研究生入学须知（软件学院・苏州）,https://sse.ustc.edu.cn/_upload/article/files/03/d2/9373af124d89b4f508df72cbdd7f/6a7156ff-1316-4e14-8bd4-28e282a84cf1.doc,2016-06-27,软件学院,招生管理,
2016硕士研究生入学须知（软件学院・合肥）,https://sse.ustc.edu.cn/_upload/article/files/64/e9/037bf44b4442924d5930b7f324f4/16761181-156d-4c1b-b588-08f5a25315d7.doc,2016-06-27,软件学院,招生管理,
2015暑期补课通知.doc,https://sse.ustc.edu.cn/_upload/article/files/bd/aa/e205f8e2459da95ce33de31ee584/4470de75-cb2f-4320-900a-a4c4bab90e63.doc,2015-06-25,软件学院,招生管理,
15进修生缴费须知.doc,https://sse.ustc.edu.cn/_upload/article/files/49/39/d17c65ff41908eba4033c12a8877/ae5fc787-df14-44b8-9601-7aa2cce64e74.doc,2015-06-25,软件学院,招生管理,
15进修生报到须知.doc,https://sse.ustc.edu.cn/_upload/article/files/92/bf/911723fd4fe4b028d8c4ef07ee9b/d7347e13-8f1f-45f8-9ac5-fb92eef6ab67.doc,2015-06-25,软件学院,招生管理,
附件：2015年在职人员攻读硕士专业学位报名登记表（样表）.doc,https://sse.ustc.edu.cn/_upload/article/files/28/4c/5d0291e54a839dc25fe15b162433/85920560-f8a9-4eda-ad81-d4beec04a54e.doc,2015-06-23,软件学院,招生管理,
2015双证入学须知-苏州.doc,https://sse.ustc.edu.cn/_upload/article/files/2d/08/73dda4214209bf709d33f584bc6c/4cf9aea4-b90b-45b6-ac67-3bb905c614b4.doc,2015-06-05,软件学院,招生管理,
2015双证入学须知-合肥.doc,https://sse.ustc.edu.cn/_upload/article/files/c5/66/620c2b66412db48be7c86ed82589/72344c34-2803-40ed-a559-770859f3b785.doc,2015-06-05,软件学院,招生管理,
附件4.doc,https://sse.ustc.edu.cn/_upload/article/files/74/eb/2456634e47ad9a71edc11a17e5fa/68802f4b-6654-4bdb-8935-3e57b26b4607.doc,2014-06-11,软件学院,招生管理,
附件3.doc,https://sse.ustc.edu.cn/_upload/article/files/38/57/45199b6c4e7aae56c551af1ec11f/b0376e34-b2a5-4aad-ab50-b352d0c08601.doc,2014-06-11,软件学院,招生管理,
附件2.doc,https://sse.ustc.edu.cn/_upload/article/files/ab/9f/48860aac4820ad61a7fb69fc7d0f/73e43336-4004-4396-9c8b-fd3b3dbd0247.doc,2014-06-11,软件学院,招生管理,
附件1.doc,https://sse.ustc.edu.cn/_upload/article/files/d4/54/e39c6c3e4432a436c68a3adf109e/f20efb17-279b-47d6-b897-5ecab84491e4.doc,2014-06-11,软件学院,招生管理,
2013级研究生新生报到须知（苏州单证）.doc,https://sse.ustc.edu.cn/_upload/article/files/1d/ce/a94d26594d3eab417090b11b3876/6d4efc04-e1b4-414e-b49b-b82163d8af96.doc,2013-06-28,软件学院,招生管理,
中国科技大学研究生（硕、博）报到入户须知（苏州双证）.doc,https://sse.ustc.edu.cn/_upload/article/files/82/30/53af981b4aafadc463164f58b57d/647c0507-d546-43d5-b172-e0b989192f41.doc,2013-06-21,软件学院,招生管理,
中国科技大学研究生（硕、博）报到入户须知（合肥双证）.doc,https://sse.ustc.edu.cn/_upload/article/files/0e/6e/477f5d95485eb2b543b61c799c00/f57aa4f2-5e57-4ad1-b833-a05e71580f3c.doc,2013-06-21,软件学院,招生管理,
2013硕士研究生新生报到须知（苏州双证）.doc,https://sse.ustc.edu.cn/_upload/article/files/1b/15/c5f7aab84441b3cbf6f180040cc8/788e19f4-f1c8-42b9-8f4e-2e0ee4cf14b9.doc,2013-06-21,软件学院,招生管理,
2013硕士研究生新生报到须知（合肥双证）.doc,https://sse.ustc.edu.cn/_upload/article/files/7c/50/1ee5d21f47a3b7a17afed98dc2fb/2494b0cc-55f0-4c2b-9882-0578168cc775.doc,2013-06-21,软件学院,招生管理,
2013代培生报到须知.doc,https://sse.ustc.edu.cn/_upload/article/files/64/64/27a1a7a74f1e9460870d924a8804/a1794473-b6ed-4a6d-9e92-0741966b2de6.doc,2013-06-21,软件学院,招生管理,
中国科技大学本、研（硕、博）生报到入户须知（苏州双证）.doc,https://sse.ustc.edu.cn/_upload/article/files/b4/95/e47c4795405fa0a388937f522271/c48dcac1-d071-412d-be3b-1f6bad1f1bcb.doc,2013-05-13,软件学院,招生管理,
中国科技大学本、研（硕、博）生报到入户须知（合肥双证）.doc,https://sse.ustc.edu.cn/_upload/article/files/1d/6f/298267e24a9c9cf515f31e382c84/c28d4b49-492a-4c66-948d-a84eeb7b2c60.doc,2013-05-13,软件学院,招生管理,
2013年软件工程专业硕士（单证）自主招生报考资格审查表.doc,https://sse.ustc.edu.cn/_upload/article/files/85/b8/200674d24596a7e3222e4950a735/48ba17ae-f6c5-47d9-ab23-55b0baaa1a3a.doc,2012-10-18,软件学院,招生管理,
4：关于2012级新生暑期补课的通知.doc,https://sse.ustc.edu.cn/_upload/article/files/87/36/decd97874bd8b8f6d1aa3aca5e31/75ad072a-e490-4e3f-b83a-af46924314e1.doc,2012-07-04,软件学院,招生管理,
3：使用太平洋学子卡交费操作指南.doc,https://sse.ustc.edu.cn/_upload/article/files/df/55/60d53ed6486fbd3c764d630f38be/8b96717a-7012-4371-b6cf-5b636d4a2113.doc,2012-07-04,软件学院,招生管理,
2：研究生学费住宿费缴纳说明（苏州）.doc,https://sse.ustc.edu.cn/_upload/article/files/da/c8/143a93c64b549bbbe7ab1d7fe19e/1507317d-de4c-4ac3-afeb-eda0878dad8e.doc,2012-07-04,软件学院,招生管理,
1：2012级研究生新生报到须知（苏州单证）.doc,https://sse.ustc.edu.cn/_upload/article/files/80/4e/a83e6a744aeba8e57ad50e2fc6c8/95800f37-239c-47c8-8892-16839dba8cef.doc,2012-07-04,软件学院,招生管理,
中国科学技术大学在职软件工程专业硕士自主招生报考资格审查表.doc,https://sse.ustc.edu.cn/_upload/article/files/80/bb/f098b3784e3d918511ce00b2fa4d/df9ac291-4234-4fcf-a5df-d8b0d631786d.doc,2012-05-30,软件学院,招生管理,
中国科学技术大学在职软件工程专业硕士自主招生报考资格审查表.doc,https://sse.ustc.edu.cn/_upload/article/files/83/0b/5be13b1f41b9941ad40d3d155aac/730e7ca1-4e85-4ed0-83bb-a49ecae0a98a.doc,2012-05-30,软件学院,招生管理,
2012年考试大纲_834软件工程基础.pdf,https://sse.ustc.edu.cn/_upload/article/files/f5/75/277a88e249e590fb6ab859791952/10f5b133-a3b1-43fa-a74b-acda7735d93a.pdf,2011-11-24,软件学院,招生管理,
5：关于我院设立“软件项目管理试验班”并在新生中选拔生源的通知.doc,https://sse.ustc.edu.cn/_upload/article/files/b6/3b/bb9607b24e21b3b42ef0c10d092d/9463e772-cab0-4442-b1ba-ba2bd5a12486.doc,2011-06-24,软件学院,招生管理,
4：关于我院设立“软件项目管理试验班”并在新生中选拔生源的通知.doc,https://sse.ustc.edu.cn/_upload/article/files/a5/29/caf2f02f4c7e82ef2b535cacb4aa/844c1c65-6ecb-46c6-add4-9b32119b88c2.doc,2011-06-24,软件学院,招生管理,
2：学费、住宿费缴纳说明（苏州单证）.doc,https://sse.ustc.edu.cn/_upload/article/files/ec/74/ccf531a64ac7be4bbc9aafaf82d7/e5cf7d06-102b-4a19-8a16-8ddd4a83f750.doc,2011-06-24,软件学院,招生管理,
1：2011级研究生新生报到须知（苏州单证）.doc,https://sse.ustc.edu.cn/_upload/article/files/26/18/e95f86b44a978196e36ccaae7dfc/315cf6a2-8dfa-4c38-a3fd-3df597ca7672.doc,2011-06-24,软件学院,招生管理,
2：研究生学费缴纳说明（苏州双证）.doc,https://sse.ustc.edu.cn/_upload/article/files/dd/0a/90554a8748f7ae8f0cff9da6f64c/85f6f69e-94d8-420e-8d4a-d911053acd03.doc,2011-06-23,软件学院,招生管理,
4：关于2011级新生暑期补课的通知.doc,https://sse.ustc.edu.cn/_upload/article/files/99/aa/00b9f64246ffa8f4d95e9590d0da/1d708ca4-c9b6-4965-8910-cd6436dd5332.doc,2011-06-22,软件学院,招生管理,
